"Kód obce";PSČ;"Doručovacia pošta";"platné od";"platné do"
501956;93032;"Blatná na Ostrove";2010-01-01;
555606;93032;"Blatná na Ostrove";2010-01-01;
507822;90082;"Blatné pri Senci";2010-01-01;
522333;07244;"Blatné Remety";2010-01-01;
522341;07244;"Blatné Remety";2010-01-01;
522384;07244;"Blatné Remety";2010-01-01;
512079;03815;"Blatnica pri Martine";2010-01-01;
512346;03815;"Blatnica pri Martine";2010-01-01;
920300426;69671;"Blatnice pod Svatým Antonínkem";2018-07-31;
920300427;69671;"Blatnice pod Svatým Antonínkem";2018-07-31;
920305570;69671;"Blatnice pod Svatým Antonínkem";2018-07-31;
920302535;33025;"Blatnice u Plzně";2018-07-31;
920302538;43984;"Blatno u Podbořan";2018-07-31;
920301117;37852;Blažejov;2018-07-31;
920302543;66408;Blažovice;2018-07-31;
514543;98032;Blhovce;2010-01-01;
515060;98032;Blhovce;2010-01-01;
920301119;34545;Blížejov;2018-07-31;
920302546;47104;Blíževedly;2018-07-31;
920302547;67155;Blížkovice;2018-07-31;
920303442;33601;Blovice;2018-07-31;
920302075;33601;Blovice;2018-07-31;
920305311;33601;Blovice;2018-07-31;
920303442;33601;Blovice;2018-07-31;
920300607;33601;Blovice;2018-07-31;
920306338;33601;Blovice;2018-07-31;
920306375;33601;Blovice;2018-07-31;
920301019;33601;Blovice;2018-07-31;
920302075;33601;Blovice;2018-07-31;
920306794;33601;Blovice;2018-07-31;
920303044;33601;Blovice;2018-07-31;
920302075;33601;Blovice;2018-07-31;
920302075;33601;Blovice;2018-07-31;
920301019;33601;Blovice;2018-07-31;
920301019;33601;Blovice;2018-07-31;
920301019;33601;Blovice;2018-07-31;
920301019;33601;Blovice;2018-07-31;
920301019;33601;Blovice;2018-07-31;
920305866;33601;Blovice;2018-07-31;
920302316;33601;Blovice;2018-07-31;
920306338;33601;Blovice;2018-07-31;
920301019;33601;Blovice;2018-07-31;
920304190;33601;Blovice;2018-07-31;
920302001;33601;Blovice;2018-07-31;
920301759;33601;Blovice;2018-07-31;
920306338;33601;Blovice;2018-07-31;
920301019;33601;Blovice;2018-07-31;
920302075;33601;Blovice;2018-07-31;
920306338;33601;Blovice;2018-07-31;
920301019;33601;Blovice;2018-07-31;
920303442;33601;Blovice;2018-07-31;
920302548;43988;Blšany;2018-07-31;
920302549;66456;Blučina;2018-07-31;
920306407;78961;Bludov;2018-07-31;
920301120;28931;Bobnice;2018-07-31;
920303414;28931;Bobnice;2018-07-31;
920303414;28931;Bobnice;2018-07-31;
920301120;28931;Bobnice;2018-07-31;
505854;91325;Bobot;2010-01-01;
509582;02942;Bobrov;2010-01-01;
920302942;59255;Bobrová;2018-07-31;
920305058;59255;Bobrová;2018-07-31;
920305069;59255;Bobrová;2018-07-31;
920306758;59255;Bobrová;2018-07-31;
920304371;59255;Bobrová;2018-07-31;
920301121;59255;Bobrová;2018-07-31;
920302550;59255;Bobrová;2018-07-31;
920302553;59255;Bobrová;2018-07-31;
510319;03221;Bobrovec;2010-01-01;
510327;03221;Bobrovec;2010-01-01;
510513;03221;Bobrovec;2010-01-01;
510688;03221;Bobrovec;2010-01-01;
510921;03221;Bobrovec;2010-01-01;
511072;03221;Bobrovec;2010-01-01;
501042;94616;Bodza;2010-01-01;
580911;94616;Bodza;2010-01-01;
920302554;68341;Bohdalice;2018-07-31;
920303388;68341;Bohdalice;2018-07-31;
920303842;68341;Bohdalice;2018-07-31;
920303388;68341;Bohdalice;2018-07-31;
920302554;68341;Bohdalice;2018-07-31;
920302554;68341;Bohdalice;2018-07-31;
920303514;68341;Bohdalice;2018-07-31;
920302555;39491;Bohdalín;2018-07-31;
920302556;59213;Bohdalov;2018-07-31;
920302558;28525;Bohdaneč;2018-07-31;
506796;91909;"Bohdanovce nad Trnavou";2010-01-01;
556670;91909;"Bohdanovce nad Trnavou";2010-01-01;
521191;04416;"Bohdanovce pri Košiciach";2010-01-01;
521205;04416;"Bohdanovce pri Košiciach";2010-01-01;
521744;04416;"Bohdanovce pri Košiciach";2010-01-01;
521906;04416;"Bohdanovce pri Košiciach";2010-01-01;
522201;04416;"Bohdanovce pri Košiciach";2010-01-01;
920302560;78964;Bohdíkov;2018-07-31;
920302560;78964;Bohdíkov;2018-07-31;
920302560;78964;Bohdíkov;2018-07-31;
920300009;73581;"Bohumín 1";2018-07-31;
920300009;73581;"Bohumín 1";2018-07-31;
920300009;73581;"Bohumín 1";2018-07-31;
920300009;73581;"Bohumín 1";2018-07-31;
920300009;73581;"Bohumín 1";2018-07-31;
920300009;73581;"Bohumín 1";2018-07-31;
920300009;73531;"Bohumín 3";2018-07-31;
920300163;73531;"Bohumín 3";2018-07-31;
920300009;73531;"Bohumín 3";2018-07-31;
920300009;73552;"Bohumín 4";2018-07-31;
920300009;73552;"Bohumín 4";2018-07-31;
920300009;73551;"Bohumín 5";2018-07-31;
920300009;73551;"Bohumín 5";2018-07-31;
920300009;73551;"Bohumín 5";2018-07-31;
920300009;73551;"Bohumín 5";2018-07-31;
920306409;78314;Bohuňovice;2018-07-31;
920301857;78314;Bohuňovice;2018-07-31;
920303190;78314;Bohuňovice;2018-07-31;
920306415;79856;Bohuslavice;2018-07-31;
920306413;54906;"Bohuslavice nad Metují";2018-07-31;
920302828;54906;"Bohuslavice nad Metují";2018-07-31;
920306411;74719;"Bohuslavice u Hlučína";2018-07-31;
920306250;74719;"Bohuslavice u Hlučína";2018-07-31;
920300017;76351;"Bohuslavice u Zlína";2018-07-31;
920302565;76351;"Bohuslavice u Zlína";2018-07-31;
920302408;76351;"Bohuslavice u Zlína";2018-07-31;
920300765;41156;"Bohušovice nad Ohří";2018-07-31;
920302570;26241;Bohutín;2018-07-31;
920302570;26241;Bohutín;2018-07-31;
920302570;26241;Bohutín;2018-07-31;
920304017;26241;Bohutín;2018-07-31;
920300100;26241;Bohutín;2018-07-31;
920302570;26241;Bohutín;2018-07-31;
920301067;36471;Bochov;2018-07-31;
920301067;36471;Bochov;2018-07-31;
920301067;36471;Bochov;2018-07-31;
920303040;36471;Bochov;2018-07-31;
920302020;36471;Bochov;2018-07-31;
920305519;36471;Bochov;2018-07-31;
920301067;36471;Bochov;2018-07-31;
920301067;36471;Bochov;2018-07-31;
920301067;36471;Bochov;2018-07-31;
920305519;36471;Bochov;2018-07-31;
920305519;36471;Bochov;2018-07-31;
920302651;36471;Bochov;2018-07-31;
920301067;36471;Bochov;2018-07-31;
920301067;36471;Bochov;2018-07-31;
920303341;36471;Bochov;2018-07-31;
920301067;36471;Bochov;2018-07-31;
920301067;36471;Bochov;2018-07-31;
920305519;36471;Bochov;2018-07-31;
920301067;36471;Bochov;2018-07-31;
920301067;36471;Bochov;2018-07-31;
920302651;36471;Bochov;2018-07-31;
920301067;36471;Bochov;2018-07-31;
920302651;36471;Bochov;2018-07-31;
920305519;36471;Bochov;2018-07-31;
920301067;36471;Bochov;2018-07-31;
920301067;36471;Bochov;2018-07-31;
920301067;36471;Bochov;2018-07-31;
920302420;36471;Bochov;2018-07-31;
920301067;36471;Bochov;2018-07-31;
920302574;53826;Bojanov;2018-07-31;
920300173;68771;Bojkovice;2018-07-31;
920300173;68771;Bojkovice;2018-07-31;
920300173;68771;Bojkovice;2018-07-31;
920300173;68771;Bojkovice;2018-07-31;
920300487;68771;Bojkovice;2018-07-31;
920302093;68771;Bojkovice;2018-07-31;
920300797;68771;Bojkovice;2018-07-31;
920300944;68771;Bojkovice;2018-07-31;
920302244;68771;Bojkovice;2018-07-31;
505021;95601;Bojná;2010-01-01;
505676;95601;Bojná;2010-01-01;
542709;95601;Bojná;2010-01-01;
542717;95601;Bojná;2010-01-01;
513903;97201;Bojnice;2010-01-01;
514390;97201;Bojnice;2010-01-01;
506800;92055;Bojničky;2010-01-01;
528161;07653;Boľ;2010-01-01;
543764;07653;Boľ;2010-01-01;
543977;07653;Boľ;2010-01-01;
920301130;74723;Bolatice;2018-07-31;
920306401;74723;Bolatice;2018-07-31;
920301130;74723;Bolatice;2018-07-31;
920302578;43121;Boleboř;2018-07-31;
920302578;43121;Boleboř;2018-07-31;
920302578;43121;Boleboř;2018-07-31;
920302579;51731;Bolehošť;2018-07-31;
920302579;51731;Bolehošť;2018-07-31;
920302579;51731;Bolehošť;2018-07-31;
920300695;69112;Boleradice;2018-07-31;
506818;91908;Boleráz;2010-01-01;
512885;01853;Bolešov;2010-01-01;
557391;01853;Bolešov;2010-01-01;
920302158;34802;"Bor u Tachova";2018-07-31;
920306831;34802;"Bor u Tachova";2018-07-31;
920302158;34802;"Bor u Tachova";2018-07-31;
920302158;34802;"Bor u Tachova";2018-07-31;
920304732;34802;"Bor u Tachova";2018-07-31;
920302158;34802;"Bor u Tachova";2018-07-31;
920306831;34802;"Bor u Tachova";2018-07-31;
920306833;34802;"Bor u Tachova";2018-07-31;
920306833;34802;"Bor u Tachova";2018-07-31;
920302158;34802;"Bor u Tachova";2018-07-31;
920304732;34802;"Bor u Tachova";2018-07-31;
920306831;34802;"Bor u Tachova";2018-07-31;
920302158;34802;"Bor u Tachova";2018-07-31;
920302158;34802;"Bor u Tachova";2018-07-31;
920306833;34802;"Bor u Tachova";2018-07-31;
920306833;34802;"Bor u Tachova";2018-07-31;
920302158;34802;"Bor u Tachova";2018-07-31;
920302158;34802;"Bor u Tachova";2018-07-31;
920302158;34802;"Bor u Tachova";2018-07-31;
920304732;34802;"Bor u Tachova";2018-07-31;
920306833;34802;"Bor u Tachova";2018-07-31;
920306833;34802;"Bor u Tachova";2018-07-31;
920302158;34802;"Bor u Tachova";2018-07-31;
920302158;34802;"Bor u Tachova";2018-07-31;
920302158;34802;"Bor u Tachova";2018-07-31;
920306833;34802;"Bor u Tachova";2018-07-31;
920302158;34802;"Bor u Tachova";2018-07-31;
920302158;34802;"Bor u Tachova";2018-07-31;
920306833;34802;"Bor u Tachova";2018-07-31;
920302158;34802;"Bor u Tachova";2018-07-31;
920306833;34802;"Bor u Tachova";2018-07-31;
920302158;34802;"Bor u Tachova";2018-07-31;
920302158;34802;"Bor u Tachova";2018-07-31;
920306833;34802;"Bor u Tachova";2018-07-31;
920304732;34802;"Bor u Tachova";2018-07-31;
920304094;37367;Borek;2018-07-31;
920302587;37367;Borek;2018-07-31;
920301341;37367;Borek;2018-07-31;
920302614;69108;"Bořetice u Hustopečí";2018-07-31;
507831;90032;"Borinka pri Bratislave";2010-01-01;
920302591;69175;Borkovany;2018-07-31;
920300230;51724;Borohrádek;2018-07-31;
920306416;26215;Borotice;2018-07-31;
920306416;26215;Borotice;2018-07-31;
920306416;26215;Borotice;2018-07-31;
920306416;26215;Borotice;2018-07-31;
920302593;39135;Borotín;2018-07-31;
920302594;67937;"Borotín u Boskovic";2018-07-31;
920302597;38492;"Borová Lada";2018-07-31;
920302326;56982;"Borová u Poličky";2018-07-31;
920302326;56982;"Borová u Poličky";2018-07-31;
920302326;56982;"Borová u Poličky";2018-07-31;
920302596;56982;"Borová u Poličky";2018-07-31;
920302326;56982;"Borová u Poličky";2018-07-31;
920304657;56982;"Borová u Poličky";2018-07-31;
920305041;56982;"Borová u Poličky";2018-07-31;
920305043;56982;"Borová u Poličky";2018-07-31;
920303602;37312;Borovany;2018-07-31;
920304387;37312;Borovany;2018-07-31;
920306418;37312;Borovany;2018-07-31;
920303602;37312;Borovany;2018-07-31;
920304035;37312;Borovany;2018-07-31;
920306418;37312;Borovany;2018-07-31;
920304387;37312;Borovany;2018-07-31;
920306418;37312;Borovany;2018-07-31;
920306418;37312;Borovany;2018-07-31;
920306418;37312;Borovany;2018-07-31;
920303602;37312;Borovany;2018-07-31;
920303602;37312;Borovany;2018-07-31;
920306418;37312;Borovany;2018-07-31;
920303602;37312;Borovany;2018-07-31;
920303602;37312;Borovany;2018-07-31;
920306418;37312;Borovany;2018-07-31;
920305504;37312;Borovany;2018-07-31;
506834;92209;Borovce;2010-01-01;
920302602;54477;Borovnice;2018-07-31;
504211;90877;"Borský Mikuláš";2010-01-01;
504238;90877;"Borský Mikuláš";2010-01-01;
504220;90879;"Borský Svätý Jur";2010-01-01;
528129;07632;Borša;2010-01-01;
528170;07632;Borša;2010-01-01;
528269;07632;Borša;2010-01-01;
920300428;68763;"Boršice u Blatnice";2018-07-31;
920305795;68709;"Boršice u Buchlovic";2018-07-31;
920305532;68709;"Boršice u Buchlovic";2018-07-31;
920302608;68709;"Boršice u Buchlovic";2018-07-31;
920301152;68709;"Boršice u Buchlovic";2018-07-31;
920300274;68709;"Boršice u Buchlovic";2018-07-31;
920300357;68709;"Boršice u Buchlovic";2018-07-31;
920303664;37382;"Boršov nad Vltavou";2018-07-31;
920305922;37382;"Boršov nad Vltavou";2018-07-31;
920300835;37382;"Boršov nad Vltavou";2018-07-31;
920300835;37382;"Boršov nad Vltavou";2018-07-31;
920302275;59461;Bory;2018-07-31;
920302275;59461;Bory;2018-07-31;
920302275;59461;Bory;2018-07-31;
920306879;68001;Boskovice;2018-07-31;
920300030;68001;Boskovice;2018-07-31;
920305848;68001;Boskovice;2018-07-31;
920300030;68001;Boskovice;2018-07-31;
920305932;68001;Boskovice;2018-07-31;
920300030;68001;Boskovice;2018-07-31;
920304643;68001;Boskovice;2018-07-31;
920300790;68001;Boskovice;2018-07-31;
920303499;68001;Boskovice;2018-07-31;
920305555;68001;Boskovice;2018-07-31;
920300030;68001;Boskovice;2018-07-31;
920305903;68001;Boskovice;2018-07-31;
920304205;68001;Boskovice;2018-07-31;
920305572;68001;Boskovice;2018-07-31;
505871;91307;Bošáca;2010-01-01;
506583;91307;Bošáca;2010-01-01;
556424;91307;Bošáca;2010-01-01;
556441;91307;Bošáca;2010-01-01;
542733;95618;Bošany;2010-01-01;
920300851;78325;Bouzov;2018-07-31;
920300851;78325;Bouzov;2018-07-31;
920300851;78325;Bouzov;2018-07-31;
920300851;78325;Bouzov;2018-07-31;
920300851;78325;Bouzov;2018-07-31;
920300851;78325;Bouzov;2018-07-31;
920300851;78325;Bouzov;2018-07-31;
920300851;78325;Bouzov;2018-07-31;
920300851;78325;Bouzov;2018-07-31;
920300851;78325;Bouzov;2018-07-31;
920300851;78325;Bouzov;2018-07-31;
920300851;78325;Bouzov;2018-07-31;
920300851;78325;Bouzov;2018-07-31;
920302626;51213;Bozkov;2018-07-31;
920302627;54974;Božanov;2018-07-31;
920302627;54974;Božanov;2018-07-31;
920301136;39461;Božejov;2018-07-31;
920302629;36262;"Boží Dar";2018-07-31;
920302629;36262;"Boží Dar";2018-07-31;
920302629;36262;"Boží Dar";2018-07-31;
920305631;67164;Božice;2018-07-31;
920302630;67164;Božice;2018-07-31;
522295;07205;Bracovce;2010-01-01;
522368;07205;Bracovce;2010-01-01;
522414;07205;Bracovce;2010-01-01;
522571;07205;Bracovce;2010-01-01;
522732;07205;Bracovce;2010-01-01;
920301137;43522;Braňany;2018-07-31;
500071;95113;Branč;2010-01-01;
920302637;43547;Brandov;2018-07-31;
920300265;25001;"Brandýs nad Labem-Stará Boleslav 1";2018-07-31;
920300265;25001;"Brandýs nad Labem-Stará Boleslav 1";2018-07-31;
920306244;25001;"Brandýs nad Labem-Stará Boleslav 1";2018-07-31;
920304877;25001;"Brandýs nad Labem-Stará Boleslav 1";2018-07-31;
920302792;25001;"Brandýs nad Labem-Stará Boleslav 1";2018-07-31;
920300289;25001;"Brandýs nad Labem-Stará Boleslav 1";2018-07-31;
920300265;25001;"Brandýs nad Labem-Stará Boleslav 1";2018-07-31;
920302638;56112;"Brandýs nad Orlicí";2018-07-31;
920301138;27341;Brandýsek;2018-07-31;
920305781;27341;Brandýsek;2018-07-31;
920306565;27341;Brandýsek;2018-07-31;
920305781;27341;Brandýsek;2018-07-31;
920302785;27341;Brandýsek;2018-07-31;
920301138;27341;Brandýsek;2018-07-31;
920306347;27341;Brandýsek;2018-07-31;
920302642;67177;Branišovice;2018-07-31;
920300640;75645;Branky;2018-07-31;
920302645;79393;Brantice;2018-07-31;
920304068;33824;"Břasy 1";2018-07-31;
920302491;33824;"Břasy 1";2018-07-31;
920301144;33824;"Břasy 1";2018-07-31;
920306431;33824;"Břasy 1";2018-07-31;
920305855;33824;"Břasy 1";2018-07-31;
920302744;33824;"Břasy 1";2018-07-31;
920302744;33824;"Břasy 1";2018-07-31;
920301144;33824;"Břasy 1";2018-07-31;
920301144;33824;"Břasy 1";2018-07-31;
920304500;33824;"Břasy 1";2018-07-31;
920302243;33824;"Břasy 1";2018-07-31;
920301144;33824;"Břasy 1";2018-07-31;
920304068;33824;"Břasy 1";2018-07-31;
920304500;33824;"Břasy 1";2018-07-31;
920301144;33824;"Břasy 1";2018-07-31;
920302380;33824;"Břasy 1";2018-07-31;
920302744;33824;"Břasy 1";2018-07-31;
528595;81101;"Bratislava 1";2010-01-01;
528595;81102;"Bratislava 1";2010-01-01;
528595;81103;"Bratislava 1";2010-01-01;
528595;81104;"Bratislava 1";2010-01-01;
528595;81105;"Bratislava 1";2010-01-01;
528595;81106;"Bratislava 1";2010-01-01;
528595;81107;"Bratislava 1";2010-01-01;
528595;81108;"Bratislava 1";2010-01-01;
528595;81109;"Bratislava 1";2010-01-01;
529311;82106;"Bratislava 214";2010-01-01;
529338;82107;"Bratislava 214";2010-01-01;
529320;82101;"Bratislava 3";2010-01-01;
529320;82102;"Bratislava 3";2010-01-01;
529320;82103;"Bratislava 3";2010-01-01;
529320;82104;"Bratislava 3";2010-01-01;
529320;82105;"Bratislava 3";2010-01-01;
529320;82108;"Bratislava 3";2010-01-01;
529320;82109;"Bratislava 3";2010-01-01;
529354;83000;"Bratislava 3";2010-01-01;
529346;83102;"Bratislava 3";2010-01-01;
529346;83103;"Bratislava 3";2010-01-01;
529346;83104;"Bratislava 3";2010-01-01;
529354;83005;"Bratislava 35";2010-01-01;
529354;83106;"Bratislava 35";2010-01-01;
529354;83151;"Bratislava 35";2010-01-01;
529354;83152;"Bratislava 35";2010-01-01;
529354;83153;"Bratislava 35";2010-01-01;
529354;83154;"Bratislava 35";2010-01-01;
529354;83155;"Bratislava 35";2010-01-01;
529346;83006;"Bratislava 36";2010-01-01;
529362;83107;"Bratislava 36";2010-01-01;
529346;83007;"Bratislava 37";2010-01-01;
529346;83101;"Bratislava 37";2010-01-01;
529397;84104;"Bratislava 4";2010-01-01;
529397;84105;"Bratislava 4";2010-01-01;
529419;84002;"Bratislava 42";2010-01-01;
529389;84101;"Bratislava 42";2010-01-01;
529389;84102;"Bratislava 42";2010-01-01;
529419;84103;"Bratislava 42";2010-01-01;
529427;84008;"Bratislava 48";2010-01-01;
529427;84106;"Bratislava 48";2010-01-01;
529371;84009;"Bratislava 49";2010-01-01;
529371;84107;"Bratislava 49";2010-01-01;
529371;84108;"Bratislava 49";2010-01-01;
529401;84110;"Bratislava 49";2010-01-01;
529460;85000;"Bratislava 5";2010-01-01;
529460;85101;"Bratislava 5";2010-01-01;
529460;85102;"Bratislava 5";2010-01-01;
529460;85103;"Bratislava 5";2010-01-01;
529460;85104;"Bratislava 5";2010-01-01;
529460;85105;"Bratislava 5";2010-01-01;
529460;85106;"Bratislava 5";2010-01-01;
529460;85107;"Bratislava 5";2010-01-01;
529494;85009;"Bratislava 59";2010-01-01;
529435;85110;"Bratislava 59";2010-01-01;
529443;85110;"Bratislava 59";2010-01-01;
529494;85110;"Bratislava 59";2010-01-01;
920304285;46821;Bratříkov;2018-07-31;
920304787;46821;Bratříkov;2018-07-31;
920301633;46821;Bratříkov;2018-07-31;
920304787;46821;Bratříkov;2018-07-31;
920304787;46821;Bratříkov;2018-07-31;
920304787;46821;Bratříkov;2018-07-31;
920304787;46821;Bratříkov;2018-07-31;
920304787;46821;Bratříkov;2018-07-31;
920306422;27363;Bratronice;2018-07-31;
920302465;27363;Bratronice;2018-07-31;
920301142;74281;Bravantice;2018-07-31;
920300692;69002;"Břeclav 2";2018-07-31;
920300337;69002;"Břeclav 2";2018-07-31;
920300337;69003;"Břeclav 3";2018-07-31;
920300337;69141;"Břeclav 4";2018-07-31;
920300337;69141;"Břeclav 4";2018-07-31;
920300337;69006;"Břeclav 6";2018-07-31;
920306324;76823;Břest;2018-07-31;
920300435;76823;Břest;2018-07-31;
506842;91927;Brestovany;2010-01-01;
556661;91927;Brestovany;2010-01-01;
509591;02953;Breza;2010-01-01;
920302680;69181;"Březí u Mikulova";2018-07-31;
920300852;69181;"Březí u Mikulova";2018-07-31;
920303290;69181;"Březí u Mikulova";2018-07-31;
920302659;69181;"Březí u Mikulova";2018-07-31;
920302246;69181;"Březí u Mikulova";2018-07-31;
920304597;69181;"Březí u Mikulova";2018-07-31;
920306432;56923;"Březina u Moravské Třebové";2018-07-31;
920303377;26272;Březnice;2018-07-31;
920301987;26272;Březnice;2018-07-31;
920303227;26272;Březnice;2018-07-31;
920303829;26272;Březnice;2018-07-31;
920303841;26272;Březnice;2018-07-31;
920301620;26272;Březnice;2018-07-31;
920306435;26272;Březnice;2018-07-31;
920303841;26272;Březnice;2018-07-31;
920306435;26272;Březnice;2018-07-31;
920306435;26272;Březnice;2018-07-31;
920303227;26272;Březnice;2018-07-31;
920303841;26272;Březnice;2018-07-31;
920306435;26272;Březnice;2018-07-31;
920306446;26272;Březnice;2018-07-31;
920306846;26272;Březnice;2018-07-31;
920306435;26272;Březnice;2018-07-31;
920301809;26272;Březnice;2018-07-31;
920301994;26272;Březnice;2018-07-31;
920306082;26272;Březnice;2018-07-31;
920303484;26272;Březnice;2018-07-31;
920306435;26272;Březnice;2018-07-31;
920301881;26272;Březnice;2018-07-31;
920306082;26272;Březnice;2018-07-31;
920305809;26272;Březnice;2018-07-31;
920303492;26272;Březnice;2018-07-31;
920303492;26272;Březnice;2018-07-31;
920303377;26272;Březnice;2018-07-31;
920303187;26272;Březnice;2018-07-31;
920306082;26272;Březnice;2018-07-31;
920304719;26272;Březnice;2018-07-31;
920306846;26272;Březnice;2018-07-31;
920306146;26272;Březnice;2018-07-31;
920306446;26272;Březnice;2018-07-31;
920306082;26272;Březnice;2018-07-31;
920303484;26272;Březnice;2018-07-31;
920304852;26272;Březnice;2018-07-31;
920305692;26272;Březnice;2018-07-31;
920304852;26272;Březnice;2018-07-31;
920306436;39171;"Březnice u Bechyně";2018-07-31;
511269;98502;Breznička;2010-01-01;
511617;98502;Breznička;2010-01-01;
920301147;67574;Březník;2018-07-31;
508497;97701;Brezno;2010-01-01;
508691;97701;Brezno;2010-01-01;
557251;97701;Brezno;2010-01-01;
508497;97703;"Brezno 3";2010-01-01;
920302688;43145;"Březno u Chomutova";2018-07-31;
920305574;29406;"Březno u Mladé Boleslavě";2018-07-31;
